Time (s),Pack Current (A),Mode,Cell 1 Voltage (V),Cell 1 SoC (%),Cell 1 Balancing Active,Cell 2 Voltage (V),Cell 2 SoC (%),Cell 2 Balancing Active,Cell 3 Voltage (V),Cell 3 SoC (%),Cell 3 Balancing Active,Cell 4 Voltage (V),Cell 4 SoC (%),Cell 4 Balancing Active
3865,1.5,CC,3.9403333333332897,79.41666666666124,0.0,3.9183503401360213,75.73129251700269,0.0,3.975343137254899,83.15359477124161,0.0,3.9234892473117986,76.93615591397486,0.0
3866,1.5,CC,3.940466666666623,79.43333333332791,0.0,3.91848639455779,75.74829931972377,0.0,3.975539215686272,83.16993464052265,0.0,3.9236236559139495,76.95295698924367,0.0
3867,1.5,CC,3.9405999999999564,79.44999999999457,0.0,3.918622448979559,75.76530612244485,0.0,3.9757352941176443,83.18627450980371,0.0,3.9237580645161,76.96975806451249,0.0
3868,1.5,CC,3.9407333333332897,79.46666666666124,0.0,3.9187585034013277,75.78231292516594,0.0,3.9759313725490166,83.20261437908475,0.0,3.9238924731182503,76.98655913978129,0.0
3869,1.5,CC,3.940866666666623,79.4833333333279,0.0,3.9188945578230965,75.79931972788702,0.0,3.9761274509803894,83.21895424836579,0.0,3.9240268817204007,77.00336021505011,0.0
3870,1.5,CC,3.9409999999999563,79.49999999999456,0.0,3.919030612244865,75.81632653060811,0.0,3.976323529411762,83.23529411764684,0.0,3.924161290322551,77.02016129031892,0.0
3871,1.5,CC,3.9411333333332896,79.51666666666122,0.0,3.9191666666666336,75.8333333333292,0.0,3.9765196078431346,83.25163398692789,0.0,3.924295698924702,77.03696236558774,0.0
3872,1.5,CC,3.941266666666623,79.53333333332789,0.0,3.9193027210884024,75.85034013605029,0.0,3.976715686274507,83.26797385620893,0.0,3.9244301075268524,77.05376344085654,0.0
3873,1.5,CC,3.9413999999999563,79.54999999999455,0.0,3.919438775510171,75.86734693877138,0.0,3.9769117647058794,83.28431372548998,0.0,3.924564516129003,77.07056451612536,0.0
3874,1.5,CC,3.9415333333332896,79.56666666666122,0.0,3.91957482993194,75.88435374149246,0.0,3.977107843137252,83.30065359477102,0.0,3.9246989247311532,77.08736559139417,0.0
3875,1.5,CC,3.941666666666623,79.58333333332789,0.0,3.9197108843537083,75.90136054421355,0.0,3.9773039215686246,83.31699346405208,0.0,3.9248333333333036,77.10416666666299,0.0
3876,1.5,CC,3.9417999999999562,79.59999999999455,0.0,3.919846938775477,75.91836734693463,0.0,3.9774999999999974,83.33333333333312,0.0,3.9249677419354545,77.1209677419318,0.0
3877,1.5,CC,3.9419333333332895,79.61666666666122,0.0,3.919982993197246,75.93537414965571,0.0,3.9776960784313697,83.34967320261416,0.0,3.925102150537605,77.13776881720061,0.0
3878,1.5,CC,3.942066666666623,79.63333333332788,0.0,3.9201190476190146,75.95238095237681,0.0,3.977892156862742,83.36601307189521,0.0,3.9252365591397553,77.15456989246942,0.0
3879,1.5,CC,3.942199999999956,79.64999999999455,0.0,3.9202551020407834,75.9693877550979,0.0,3.978088235294115,83.38235294117625,0.0,3.9253709677419057,77.17137096773824,0.0
3880,1.5,CC,3.9423333333332895,79.66666666666121,0.0,3.9203911564625518,75.98639455781898,0.0,3.9782843137254873,83.39869281045729,0.0,3.925505376344056,77.18817204300706,0.0
3881,1.5,CC,3.942466666666623,79.68333333332788,0.0,3.9205272108843205,76.00340136054007,0.0,3.97848039215686,83.41503267973835,0.0,3.925639784946207,77.20497311827586,0.0
3882,1.5,CC,3.942599999999956,79.69999999999455,0.0,3.9206632653060893,76.02040816326115,0.0,3.9786764705882325,83.43137254901939,0.0,3.9257741935483574,77.22177419354468,0.0
3883,1.5,CC,3.9427333333332895,79.71666666666121,0.0,3.920799319727858,76.03741496598224,0.0,3.978872549019605,83.44771241830044,0.0,3.925908602150508,77.23857526881349,0.0
3884,1.5,CC,3.9428666666666228,79.73333333332788,0.0,3.920935374149627,76.05442176870334,0.0,3.9790686274509777,83.46405228758148,0.0,3.9260430107526583,77.25537634408231,0.0
3885,1.5,CC,3.942999999999956,79.74999999999454,0.0,3.9210714285713952,76.07142857142442,0.0,3.97926470588235,83.48039215686252,0.0,3.9261774193548087,77.27217741935112,0.0
3886,1.5,CC,3.9431333333332894,79.7666666666612,0.0,3.921207482993164,76.0884353741455,0.0,3.979460784313723,83.49673202614358,0.0,3.9263118279569595,77.28897849461993,0.0
3887,1.5,CC,3.9432666666666227,79.78333333332786,0.0,3.921343537414933,76.10544217686659,0.0,3.9796568627450952,83.51307189542462,0.0,3.92644623655911,77.30577956988874,0.0
3888,1.5,CC,3.943399999999956,79.79999999999453,0.0,3.9214795918367016,76.12244897958767,0.0,3.9798529411764676,83.52941176470566,0.0,3.9265806451612604,77.32258064515756,0.0
3889,1.5,CC,3.9435333333332894,79.81666666666119,0.0,3.9216156462584704,76.13945578230876,0.0,3.9800490196078404,83.54575163398671,0.0,3.926715053763411,77.33938172042637,0.0
3890,1.5,CC,3.9436666666666227,79.83333333332786,0.0,3.9217517006802387,76.15646258502984,0.0,3.980245098039213,83.56209150326775,0.0,3.926849462365561,77.35618279569519,0.0
3891,1.5,CC,3.943799999999956,79.84999999999452,0.0,3.9218877551020075,76.17346938775094,0.0,3.9804411764705856,83.5784313725488,0.0,3.926983870967712,77.37298387096399,0.0
3892,1.5,CC,3.9439333333332893,79.86666666666119,0.0,3.9220238095237763,76.19047619047203,0.0,3.980637254901958,83.59477124182985,0.0,3.9271182795698625,77.38978494623281,0.0
3893,1.5,CC,3.9440666666666226,79.88333333332785,0.0,3.922159863945545,76.20748299319311,0.0,3.9808333333333303,83.61111111111089,0.0,3.927252688172013,77.40658602150162,0.0
3894,1.5,CC,3.944199999999956,79.89999999999452,0.0,3.922295918367314,76.2244897959142,0.0,3.981029411764703,83.62745098039194,0.0,3.9273870967741633,77.42338709677044,0.0
3895,1.5,CC,3.9443333333332893,79.91666666666119,0.0,3.922431972789082,76.24149659863528,0.0,3.9812254901960755,83.64379084967298,0.0,3.9275215053763137,77.44018817203924,0.0
3896,1.5,CC,3.9444666666666226,79.93333333332785,0.0,3.922568027210851,76.25850340135636,0.0,3.9814215686274483,83.66013071895402,0.0,3.9276559139784646,77.45698924730806,0.0
3897,1.5,CC,3.944599999999956,79.94999999999452,0.0,3.9227040816326197,76.27551020407746,0.0,3.9816176470588207,83.67647058823508,0.0,3.927790322580615,77.47379032257687,0.0
3898,1.5,CC,3.9447333333332892,79.96666666666118,0.0,3.9228401360543885,76.29251700679855,0.0,3.981813725490193,83.69281045751612,0.0,3.9279247311827654,77.49059139784569,0.0
3899,1.5,CC,3.9448666666666226,79.98333333332785,0.0,3.9229761904761573,76.30952380951963,0.0,3.982009803921566,83.70915032679717,0.0,3.928059139784916,77.5073924731145,0.0
3900,1.5,CC,3.944999999999956,79.99999999999451,0.0,3.9231122448979256,76.32653061224072,0.0,3.9822058823529383,83.72549019607821,0.0,3.9281935483870662,77.52419354838331,0.0
3901,1.5,CC,3.9451999999999336,80.01666666666118,0.0,3.9232482993196944,76.3435374149618,0.0,3.982401960784311,83.74183006535925,0.0,3.928327956989217,77.54099462365213,0.0
3902,1.5,CC,3.9453999999999336,80.03333333332783,0.0,3.923384353741463,76.36054421768289,0.0,3.9825980392156834,83.7581699346403,0.0,3.9284623655913675,77.55779569892094,0.0
3903,1.5,CC,3.9455999999999336,80.0499999999945,0.0,3.923520408163232,76.37755102040398,0.0,3.982794117647056,83.77450980392135,0.0,3.928596774193518,77.57459677418976,0.0
3904,1.5,CC,3.9457999999999336,80.06666666666116,0.0,3.923656462585001,76.39455782312507,0.0,3.9829901960784286,83.79084967320239,0.0,3.9287311827956684,77.59139784945856,0.0
3905,1.5,CC,3.9459999999999336,80.08333333332783,0.0,3.923792517006769,76.41156462584615,0.0,3.983186274509801,83.80718954248344,0.0,3.9288655913978188,77.60819892472738,0.0
3906,1.5,CC,3.9461999999999335,80.0999999999945,0.0,3.923928571428538,76.42857142856724,0.0,3.983382352941174,83.82352941176448,0.0,3.9289999999999696,77.62499999999619,0.0
3907,1.5,CC,3.9463999999999335,80.11666666666116,0.0,3.9240646258503067,76.44557823128832,0.0,3.983578431372546,83.83986928104554,0.0,3.92913440860212,77.64180107526501,0.0
3908,1.5,CC,3.9465999999999335,80.13333333332783,0.0,3.9242006802720755,76.46258503400941,0.0,3.9837745098039186,83.85620915032658,0.0,3.9292688172042705,77.65860215053382,0.0
3909,1.5,CC,3.9467999999999335,80.14999999999449,0.0,3.9243367346938443,76.47959183673049,0.0,3.9839705882352914,83.87254901960762,0.0,3.929403225806421,77.67540322580263,0.0
3910,1.5,CC,3.9469999999999335,80.16666666666116,0.0,3.9244727891156126,76.49659863945159,0.0,3.9841666666666637,83.88888888888867,0.0,3.9295376344085713,77.69220430107144,0.0
3911,1.5,CC,3.9471999999999334,80.18333333332782,0.0,3.9246088435373814,76.51360544217268,0.0,3.9843627450980366,83.90522875816971,0.0,3.929672043010722,77.70900537634026,0.0
3912,1.5,CC,3.9473999999999334,80.19999999999449,0.0,3.92474489795915,76.53061224489376,0.0,3.984558823529409,83.92156862745075,0.0,3.9298064516128726,77.72580645160907,0.0
3913,1.5,CC,3.9475999999999334,80.21666666666115,0.0,3.924880952380919,76.54761904761484,0.0,3.9847549019607813,83.93790849673181,0.0,3.929940860215023,77.74260752687788,0.0
3914,1.5,CC,3.9477999999999334,80.23333333332782,0.0,3.9250170068026877,76.56462585033593,0.0,3.984950980392154,83.95424836601285,0.0,3.9300752688171734,77.75940860214669,0.0
3915,1.5,CC,3.9479999999999333,80.24999999999449,0.0,3.925153061224456,76.58163265305701,0.0,3.9851470588235265,83.9705882352939,0.0,3.930209677419324,77.77620967741551,0.0
3916,1.5,CC,3.9481999999999333,80.26666666666115,0.0,3.925289115646225,76.59863945577811,0.0,3.9853431372548993,83.98692810457494,0.0,3.9303440860214747,77.79301075268432,0.0
3917,1.5,CC,3.9483999999999333,80.28333333332782,0.0,3.9254251700679936,76.6156462584992,0.0,3.9855392156862717,84.00326797385598,0.0,3.930478494623625,77.80981182795314,0.0
3918,1.5,CC,3.9485999999999333,80.29999999999447,0.0,3.9255612244897624,76.63265306122028,0.0,3.985735294117644,84.01960784313704,0.0,3.9306129032257755,77.82661290322194,0.0
3919,1.5,CC,3.9487999999999333,80.31666666666113,0.0,3.925697278911531,76.64965986394137,0.0,3.985931372549017,84.03594771241808,0.0,3.930747311827926,77.84341397849076,0.0
3920,1.5,CC,3.9489999999999332,80.3333333333278,0.0,3.9258333333332995,76.66666666666245,0.0,3.9861274509803892,84.05228758169912,0.0,3.9308817204300763,77.86021505375957,0.0
3921,1.5,CC,3.949199999999933,80.34999999999447,0.0,3.9259693877550683,76.68367346938354,0.0,3.986323529411762,84.06862745098017,0.0,3.931016129032227,77.87701612902839,0.0
3922,1.5,CC,3.949399999999933,80.36666666666113,0.0,3.926105442176837,76.70068027210462,0.0,3.9865196078431344,84.08496732026121,0.0,3.9311505376343776,77.89381720429719,0.0
3923,1.5,CC,3.949599999999933,80.3833333333278,0.0,3.926241496598606,76.71768707482572,0.0,3.986715686274507,84.10130718954227,0.0,3.931284946236528,77.91061827956601,0.0
3924,1.5,CC,3.949799999999933,80.39999999999446,0.0,3.9263775510203747,76.7346938775468,0.0,3.9869117647058796,84.11764705882331,0.0,3.9314193548386784,77.92741935483483,0.0
3925,1.5,CC,3.949999999999933,80.41666666666113,0.0,3.926513605442143,76.75170068026789,0.0,3.987107843137252,84.13398692810435,0.0,3.931553763440829,77.94422043010364,0.0
3926,1.5,CC,3.950199999999933,80.4333333333278,0.0,3.926649659863912,76.76870748298897,0.0,3.987303921568625,84.1503267973854,0.0,3.9316881720429797,77.96102150537246,0.0
3927,1.5,CC,3.950399999999933,80.44999999999446,0.0,3.9267857142856806,76.78571428571006,0.0,3.987499999999997,84.16666666666644,0.0,3.93182258064513,77.97782258064126,0.0
3928,1.5,CC,3.950599999999933,80.46666666666113,0.0,3.9269217687074494,76.80272108843114,0.0,3.9876960784313695,84.18300653594748,0.0,3.9319569892472805,77.99462365591008,0.0
3929,1.5,CC,3.950799999999933,80.48333333332779,0.0,3.927057823129218,76.81972789115224,0.0,3.9878921568627423,84.19934640522854,0.0,3.932091397849431,78.01142473117889,0.0
3930,1.5,CC,3.950999999999933,80.49999999999446,0.0,3.9271938775509865,76.83673469387332,0.0,3.9880882352941147,84.21568627450958,0.0,3.9322258064515814,78.02822580644771,0.0
3931,1.5,CC,3.951199999999933,80.51666666666112,0.0,3.9273299319727553,76.85374149659441,0.0,3.9882843137254875,84.23202614379063,0.0,3.9323602150537322,78.04502688171652,0.0
3932,1.5,CC,3.951399999999933,80.53333333332779,0.0,3.927465986394524,76.8707482993155,0.0,3.98848039215686,84.24836601307167,0.0,3.9324946236558826,78.06182795698533,0.0
3933,1.5,CC,3.951599999999933,80.54999999999445,0.0,3.927602040816293,76.88775510203658,0.0,3.9886764705882323,84.26470588235271,0.0,3.932629032258033,78.07862903225414,0.0
3934,1.5,CC,3.951799999999933,80.5666666666611,0.0,3.9277380952380616,76.90476190475766,0.0,3.988872549019605,84.28104575163377,0.0,3.9327634408601835,78.09543010752296,0.0
3935,1.5,CC,3.951999999999933,80.58333333332777,0.0,3.92787414965983,76.92176870747875,0.0,3.9890686274509775,84.29738562091481,0.0,3.932897849462334,78.11223118279177,0.0
3936,1.5,CC,3.952199999999933,80.59999999999444,0.0,3.9280102040815987,76.93877551019985,0.0,3.9892647058823503,84.31372549019585,0.0,3.9330322580644848,78.12903225806058,0.0
3937,1.5,CC,3.952399999999933,80.6166666666611,0.0,3.9281462585033675,76.95578231292093,0.0,3.9894607843137226,84.3300653594769,0.0,3.933166666666635,78.14583333332939,0.0
3938,1.5,CC,3.952599999999933,80.63333333332777,0.0,3.9282823129251363,76.97278911564202,0.0,3.989656862745095,84.34640522875794,0.0,3.9333010752687856,78.16263440859821,0.0
3939,1.5,CC,3.952799999999933,80.64999999999444,0.0,3.928418367346905,76.9897959183631,0.0,3.989852941176468,84.362745098039,0.0,3.933435483870936,78.17943548386702,0.0
3940,1.5,CC,3.952999999999933,80.6666666666611,0.0,3.9285544217686734,77.00680272108418,0.0,3.99004901960784,84.37908496732004,0.0,3.9335698924730864,78.19623655913584,0.0
3941,1.5,CC,3.9531999999999328,80.68333333332777,0.0,3.928690476190442,77.02380952380527,0.0,3.990245098039213,84.39542483660108,0.0,3.9337043010752373,78.21303763440464,0.0
3942,1.5,CC,3.9533999999999327,80.69999999999443,0.0,3.928826530612211,77.04081632652637,0.0,3.9904411764705854,84.41176470588213,0.0,3.9338387096773877,78.22983870967346,0.0
3943,1.5,CC,3.9535999999999327,80.7166666666611,0.0,3.9289625850339798,77.05782312924745,0.0,3.9906372549019578,84.42810457516318,0.0,3.933973118279538,78.24663978494227,0.0
3944,1.5,CC,3.9537999999999327,80.73333333332776,0.0,3.9290986394557486,77.07482993196854,0.0,3.9908333333333306,84.44444444444422,0.0,3.9341075268816885,78.26344086021109,0.0
3945,1.5,CC,3.9539999999999327,80.74999999999443,0.0,3.929234693877517,77.09183673468962,0.0,3.991029411764703,84.46078431372527,0.0,3.934241935483839,78.28024193547989,0.0
3946,1.5,CC,3.9541999999999327,80.7666666666611,0.0,3.9293707482992857,77.1088435374107,0.0,3.9912254901960758,84.47712418300631,0.0,3.93437634408599,78.29704301074871,0.0
3947,1.5,CC,3.9543999999999326,80.78333333332776,0.0,3.9295068027210545,77.12585034013179,0.0,3.991421568627448,84.49346405228737,0.0,3.93451075268814,78.31384408601753,0.0
3948,1.5,CC,3.9545999999999326,80.79999999999443,0.0,3.9296428571428232,77.14285714285289,0.0,3.9916176470588205,84.5098039215684,0.0,3.9346451612902906,78.33064516128634,0.0
3949,1.5,CC,3.9547999999999326,80.81666666666109,0.0,3.929778911564592,77.15986394557397,0.0,3.9918137254901933,84.52614379084945,0.0,3.934779569892441,78.34744623655516,0.0
3950,1.5,CC,3.9549999999999326,80.83333333332774,0.0,3.9299149659863604,77.17687074829506,0.0,3.9920098039215657,84.5424836601305,0.0,3.9349139784945915,78.36424731182396,0.0
3951,1.5,CC,3.9551999999999325,80.84999999999441,0.0,3.930051020408129,77.19387755101614,0.0,3.9922058823529385,84.55882352941154,0.0,3.9350483870967423,78.38104838709278,0.0
3952,1.5,CC,3.9553999999999325,80.86666666666108,0.0,3.930187074829898,77.21088435373723,0.0,3.992401960784311,84.57516339869258,0.0,3.9351827956988927,78.39784946236159,0.0
3953,1.5,CC,3.9555999999999325,80.88333333332774,0.0,3.9303231292516667,77.22789115645831,0.0,3.9925980392156832,84.59150326797364,0.0,3.935317204301043,78.41465053763041,0.0
3954,1.5,CC,3.9557999999999325,80.8999999999944,0.0,3.9304591836734355,77.2448979591794,0.0,3.992794117647056,84.60784313725468,0.0,3.9354516129031936,78.43145161289922,0.0
3955,1.5,CC,3.9559999999999325,80.91666666666107,0.0,3.930595238095204,77.2619047619005,0.0,3.9929901960784284,84.62418300653573,0.0,3.935586021505344,78.44825268816803,0.0
3956,1.5,CC,3.9561999999999324,80.93333333332774,0.0,3.9307312925169726,77.27891156462158,0.0,3.9931862745098012,84.64052287581677,0.0,3.935720430107495,78.46505376343684,0.0
3957,1.5,CC,3.9563999999999324,80.9499999999944,0.0,3.9308673469387414,77.29591836734267,0.0,3.9933823529411736,84.65686274509781,0.0,3.9358548387096453,78.48185483870566,0.0
3958,1.5,CC,3.9565999999999324,80.96666666666107,0.0,3.93100340136051,77.31292517006375,0.0,3.993578431372546,84.67320261437887,0.0,3.9359892473117957,78.49865591397447,0.0
3959,1.5,CC,3.9567999999999324,80.98333333332774,0.0,3.931139455782279,77.32993197278483,0.0,3.993774509803919,84.6895424836599,0.0,3.936123655913946,78.51545698924328,0.0
3960,1.5,CC,3.9569999999999323,80.9999999999944,0.0,3.9312755102040473,77.34693877550592,0.0,3.993970588235291,84.70588235294095,0.0,3.9362580645160965,78.53225806451209,0.0
3961,1.5,CC,3.9571999999999323,81.01666666666107,0.0,3.931411564625816,77.36394557822702,0.0,3.994166666666664,84.722222222222,0.0,3.9363924731182474,78.54905913978091,0.0
3962,1.5,CC,3.9573999999999323,81.03333333332773,0.0,3.931547619047585,77.3809523809481,0.0,3.9943627450980363,84.73856209150304,0.0,3.9365268817203978,78.56586021504972,0.0
3963,1.5,CC,3.9575999999999323,81.0499999999944,0.0,3.9316836734693537,77.39795918366919,0.0,3.9945588235294087,84.7549019607841,0.0,3.936661290322548,78.58266129031854,0.0
3964,1.5,CC,3.9577999999999323,81.06666666666106,0.0,3.9318197278911224,77.41496598639027,0.0,3.9947549019607815,84.77124183006514,0.0,3.9367956989246986,78.59946236558734,0.0
3965,1.5,CC,3.9579999999999322,81.08333333332773,0.0,3.931955782312891,77.43197278911136,0.0,3.994950980392154,84.78758169934618,0.0,3.936930107526849,78.61626344085616,0.0
3966,1.5,CC,3.958199999999932,81.09999999999438,0.0,3.9320918367346596,77.44897959183244,0.0,3.9951470588235267,84.80392156862723,0.0,3.937064516129,78.63306451612497,0.0
3967,1.5,CC,3.958399999999932,81.11666666666105,0.0,3.9322278911564283,77.46598639455354,0.0,3.995343137254899,84.82026143790827,0.0,3.9371989247311503,78.64986559139379,0.0
3968,1.5,CC,3.958599999999932,81.13333333332771,0.0,3.932363945578197,77.48299319727462,0.0,3.9955392156862715,84.83660130718931,0.0,3.9373333333333007,78.66666666666259,0.0
3969,1.5,CC,3.958799999999932,81.14999999999438,0.0,3.932499999999966,77.49999999999571,0.0,3.9957352941176443,84.85294117647037,0.0,3.937467741935451,78.68346774193141,0.0
3970,1.5,CC,3.958999999999932,81.16666666666104,0.0,3.9326360544217343,77.51700680271679,0.0,3.9959313725490166,84.8692810457514,0.0,3.9376021505376015,78.70026881720023,0.0
3971,1.5,CC,3.959199999999932,81.18333333332771,0.0,3.932772108843503,77.53401360543788,0.0,3.9961274509803895,84.88562091503246,0.0,3.9377365591397524,78.71706989246904,0.0
3972,1.5,CC,3.959399999999932,81.19999999999438,0.0,3.932908163265272,77.55102040815896,0.0,3.996323529411762,84.9019607843135,0.0,3.937870967741903,78.73387096773786,0.0
3973,1.5,CC,3.959599999999932,81.21666666666104,0.0,3.9330442176870406,77.56802721088005,0.0,3.996519607843134,84.91830065359454,0.0,3.9380053763440532,78.75067204300666,0.0
3974,1.5,CC,3.959799999999932,81.2333333333277,0.0,3.9331802721088094,77.58503401360115,0.0,3.996715686274507,84.9346405228756,0.0,3.9381397849462036,78.76747311827548,0.0
3975,1.5,CC,3.959999999999932,81.24999999999437,0.0,3.9333163265305777,77.60204081632223,0.0,3.9969117647058794,84.95098039215664,0.0,3.938274193548354,78.78427419354429,0.0
3976,1.5,CC,3.960199999999932,81.26666666666104,0.0,3.9334523809523465,77.61904761904331,0.0,3.997107843137252,84.96732026143768,0.0,3.938408602150505,78.80107526881311,0.0
3977,1.5,CC,3.960399999999932,81.2833333333277,0.0,3.9335884353741153,77.6360544217644,0.0,3.9973039215686246,84.98366013071873,0.0,3.9385430107526553,78.81787634408191,0.0
3978,1.5,CC,3.960599999999932,81.29999999999437,0.0,3.933724489795884,77.65306122448548,0.0,3.997499999999997,84.99999999999977,0.0,3.9386774193548058,78.83467741935073,0.0
3979,1.5,CC,3.960799999999932,81.31666666666104,0.0,3.933860544217653,77.67006802720657,0.0,3.9976960784313698,85.01633986928083,0.0,3.938811827956956,78.85147849461954,0.0
3980,1.5,CC,3.960999999999932,81.3333333333277,0.0,3.933996598639421,77.68707482992767,0.0,3.997892156862742,85.03267973856187,0.0,3.9389462365591066,78.86827956988836,0.0
3981,1.5,CC,3.961199999999932,81.34999999999437,0.0,3.93413265306119,77.70408163264875,0.0,3.998088235294115,85.04901960784291,0.0,3.9390806451612574,78.88508064515717,0.0
3982,1.5,CC,3.961399999999932,81.36666666666102,0.0,3.9342687074829588,77.72108843536984,0.0,3.9982843137254873,85.06535947712396,0.0,3.939215053763408,78.90188172042598,0.0
3983,1.5,CC,3.961599999999932,81.38333333332768,0.0,3.9344047619047275,77.73809523809092,0.0,3.9984803921568597,85.081699346405,0.0,3.9393494623655583,78.91868279569479,0.0
3984,1.5,CC,3.961799999999932,81.39999999999435,0.0,3.9345408163264963,77.755102040812,0.0,3.9986764705882325,85.09803921568604,0.0,3.9394838709677087,78.93548387096361,0.0
3985,1.5,CC,3.961999999999932,81.41666666666102,0.0,3.9346768707482647,77.77210884353309,0.0,3.998872549019605,85.1143790849671,0.0,3.939618279569859,78.95228494623242,0.0
3986,1.5,CC,3.9621999999999318,81.43333333332768,0.0,3.9348129251700334,77.78911564625417,0.0,3.9990686274509777,85.13071895424814,0.0,3.93975268817201,78.96908602150123,0.0
3987,1.5,CC,3.9623999999999318,81.44999999999435,0.0,3.9349489795918022,77.80612244897527,0.0,3.99926470588235,85.14705882352919,0.0,3.9398870967741604,78.98588709677004,0.0
3988,1.5,CC,3.9625999999999317,81.46666666666101,0.0,3.935085034013571,77.82312925169636,0.0,3.9994607843137224,85.16339869281023,0.0,3.940021505376311,79.00268817203886,0.0
3989,1.5,CC,3.9627999999999317,81.48333333332768,0.0,3.93522108843534,77.84013605441744,0.0,3.9996568627450952,85.17973856209127,0.0,3.940155913978461,79.01948924730767,0.0
3990,1.5,CC,3.9629999999999317,81.49999999999434,0.0,3.935357142857108,77.85714285713853,0.0,3.9998529411764676,85.19607843137233,0.0,3.9402903225806116,79.03629032257649,0.0
3991,1.5,CC,3.9631999999999317,81.51666666666101,0.0,3.935493197278877,77.87414965985961,0.0,4.00004901960784,85.21241830065337,0.0,3.9404247311827625,79.0530913978453,0.0
3992,1.5,CC,3.9633999999999316,81.53333333332768,0.0,3.9356292517006457,77.8911564625807,0.0,4.000245098039213,85.22875816993441,0.0,3.940559139784913,79.06989247311411,0.0
3993,1.5,CC,3.9635999999999316,81.54999999999434,0.0,3.9357653061224145,77.9081632653018,0.0,4.000441176470585,85.24509803921546,0.0,3.9406935483870633,79.08669354838293,0.0
3994,1.5,CC,3.9637999999999316,81.566666666661,0.0,3.9359013605441833,77.92517006802288,0.0,4.0006372549019575,85.2614379084965,0.0,3.9408279569892137,79.10349462365174,0.0
3995,1.5,CC,3.9639999999999316,81.58333333332767,0.0,3.9360374149659516,77.94217687074396,0.0,4.00083333333333,85.27777777777756,0.0,3.940962365591364,79.12029569892056,0.0
3996,1.5,CC,3.9641999999999316,81.59999999999434,0.0,3.9361734693877204,77.95918367346505,0.0,4.001029411764703,85.2941176470586,0.0,3.941096774193515,79.13709677418936,0.0
3997,1.5,CC,3.9643999999999315,81.616666666661,0.0,3.936309523809489,77.97619047618613,0.0,4.0012254901960755,85.31045751633964,0.0,3.9412311827956654,79.15389784945818,0.0
3998,1.5,CC,3.9645999999999315,81.63333333332766,0.0,3.936445578231258,77.99319727890722,0.0,4.001421568627448,85.3267973856207,0.0,3.941365591397816,79.17069892472699,0.0
3999,1.5,CC,3.9647999999999315,81.64999999999432,0.0,3.9365816326530267,78.0102040816283,0.0,4.00161764705882,85.34313725490173,0.0,3.9414999999999663,79.18749999999581,0.0
4000,1.5,CC,3.9649999999999315,81.66666666666099,0.0,3.936717687074795,78.0272108843494,0.0,4.001813725490193,85.35947712418277,0.0,3.9416344086021167,79.20430107526461,0.0
4001,1.5,CC,3.9651999999999314,81.68333333332765,0.0,3.936853741496564,78.04421768707049,0.0,4.002009803921566,85.37581699346383,0.0,3.9417688172042675,79.22110215053343,0.0
4002,1.5,CC,3.9653999999999314,81.69999999999432,0.0,3.9369897959183326,78.06122448979157,0.0,4.002205882352938,85.39215686274487,0.0,3.941903225806418,79.23790322580224,0.0
4003,1.5,CC,3.9655999999999314,81.71666666666098,0.0,3.9371258503401014,78.07823129251265,0.0,4.002401960784311,85.40849673202592,0.0,3.9420376344085684,79.25470430107106,0.0
4004,1.5,CC,3.9657999999999314,81.73333333332765,0.0,3.93726190476187,78.09523809523374,0.0,4.002598039215683,85.42483660130696,0.0,3.9421720430107188,79.27150537633987,0.0
4005,1.5,CC,3.9659999999999314,81.74999999999432,0.0,3.9373979591836386,78.11224489795482,0.0,4.002794117647055,85.441176470588,0.0,3.942306451612869,79.28830645160868,0.0
4006,1.5,CC,3.9661999999999313,81.76666666666098,0.0,3.9375340136054073,78.12925170067592,0.0,4.002990196078428,85.45751633986906,0.0,3.94244086021502,79.30510752687749,0.0
4007,1.5,CC,3.9663999999999313,81.78333333332765,0.0,3.937670068027176,78.14625850339701,0.0,4.003186274509801,85.4738562091501,0.0,3.9425752688171705,79.32190860214631,0.0
4008,1.5,CC,3.9665999999999313,81.79999999999431,0.0,3.937806122448945,78.16326530611809,0.0,4.003382352941173,85.49019607843114,0.0,3.942709677419321,79.33870967741512,0.0
4009,1.5,CC,3.9667999999999313,81.81666666666098,0.0,3.9379421768707137,78.18027210883918,0.0,4.003578431372546,85.5065359477122,0.0,3.9428440860214713,79.35551075268393,0.0
4010,1.5,CC,3.9669999999999312,81.83333333332764,0.0,3.938078231292482,78.19727891156026,0.0,4.003774509803918,85.52287581699323,0.0,3.9429784946236217,79.37231182795274,0.0
4011,1.5,CC,3.9671999999999312,81.84999999999431,0.0,3.938214285714251,78.21428571428135,0.0,4.0039705882352905,85.53921568627429,0.0,3.9431129032257726,79.38911290322156,0.0
4012,1.5,CC,3.967399999999931,81.86666666666098,0.0,3.9383503401360196,78.23129251700244,0.0,4.004166666666664,85.55555555555533,0.0,3.943247311827923,79.40591397849037,0.0
4013,1.5,CC,3.967599999999931,81.88333333332764,0.0,3.9384863945577884,78.24829931972353,0.0,4.004362745098036,85.57189542483637,0.0,3.9433817204300734,79.42271505375919,0.0
4014,1.5,CC,3.967799999999931,81.8999999999943,0.0,3.938622448979557,78.26530612244461,0.0,4.0045588235294085,85.58823529411742,0.0,3.943516129032224,79.439516129028,0.0
